areaCode,areaName,areaType,date,newPeopleVaccinatedCompleteByVaccinationDate
E12000009,South West,region,2021-06-16,15882
E12000009,South West,region,2021-06-15,12411
E12000009,South West,region,2021-06-14,12585
E12000009,South West,region,2021-06-13,11791
E12000009,South West,region,2021-06-12,26171
E12000009,South West,region,2021-06-11,24774
E12000009,South West,region,2021-06-10,19368
E12000009,South West,region,2021-06-09,28393
E12000009,South West,region,2021-06-08,25385
E12000009,South West,region,2021-06-07,22538
E12000009,South West,region,2021-06-06,18583
E12000009,South West,region,2021-06-05,49658
E12000009,South West,region,2021-06-04,40790
E12000009,South West,region,2021-06-03,31829
E12000009,South West,region,2021-06-02,30566
E12000009,South West,region,2021-06-01,26617
E12000009,South West,region,2021-05-31,12156
E12000009,South West,region,2021-05-30,14433
E12000009,South West,region,2021-05-29,44924
E12000009,South West,region,2021-05-28,45469
E12000009,South West,region,2021-05-27,42041
E12000009,South West,region,2021-05-26,51968
E12000009,South West,region,2021-05-25,33236
E12000009,South West,region,2021-05-24,24544
E12000009,South West,region,2021-05-23,21503
E12000009,South West,region,2021-05-22,65134
E12000009,South West,region,2021-05-21,41422
E12000009,South West,region,2021-05-20,41054
E12000009,South West,region,2021-05-19,42156
E12000009,South West,region,2021-05-18,28278
E12000009,South West,region,2021-05-17,20518
E12000009,South West,region,2021-05-16,15264
E12000009,South West,region,2021-05-15,47831
E12000009,South West,region,2021-05-14,44948
E12000009,South West,region,2021-05-13,41887
E12000009,South West,region,2021-05-12,50775
E12000009,South West,region,2021-05-11,35233
E12000009,South West,region,2021-05-10,20387
E12000009,South West,region,2021-05-09,13156
E12000009,South West,region,2021-05-08,44097
E12000009,South West,region,2021-05-07,42379
E12000009,South West,region,2021-05-06,43697
E12000009,South West,region,2021-05-05,43826
E12000009,South West,region,2021-05-04,26160
E12000009,South West,region,2021-05-03,9098
E12000009,South West,region,2021-05-02,13651
E12000009,South West,region,2021-05-01,45604
E12000009,South West,region,2021-04-30,44174
E12000009,South West,region,2021-04-29,42359
E12000009,South West,region,2021-04-28,50870
E12000009,South West,region,2021-04-27,33616
E12000009,South West,region,2021-04-26,25672
E12000009,South West,region,2021-04-25,26028
E12000009,South West,region,2021-04-24,69277
E12000009,South West,region,2021-04-23,50839
E12000009,South West,region,2021-04-22,40307
E12000009,South West,region,2021-04-21,39904
E12000009,South West,region,2021-04-20,28224
E12000009,South West,region,2021-04-19,23149
E12000009,South West,region,2021-04-18,23169
E12000009,South West,region,2021-04-17,79004
E12000009,South West,region,2021-04-16,49132
E12000009,South West,region,2021-04-15,39661
E12000009,South West,region,2021-04-14,33070
E12000009,South West,region,2021-04-13,23999
E12000009,South West,region,2021-04-12,20827
E12000009,South West,region,2021-04-11,13862
E12000009,South West,region,2021-04-10,50869
E12000009,South West,region,2021-04-09,38328
E12000009,South West,region,2021-04-08,38709
E12000009,South West,region,2021-04-07,40501
E12000009,South West,region,2021-04-06,14969
E12000009,South West,region,2021-04-05,4602
E12000009,South West,region,2021-04-04,3851
E12000009,South West,region,2021-04-03,17424
E12000009,South West,region,2021-04-02,25567
E12000009,South West,region,2021-04-01,46440
E12000009,South West,region,2021-03-31,35781
E12000009,South West,region,2021-03-30,28158
E12000009,South West,region,2021-03-29,12571
E12000009,South West,region,2021-03-28,8033
E12000009,South West,region,2021-03-27,25676
E12000009,South West,region,2021-03-26,29398
E12000009,South West,region,2021-03-25,22411
E12000009,South West,region,2021-03-24,20510
E12000009,South West,region,2021-03-23,15763
E12000009,South West,region,2021-03-22,5762
E12000009,South West,region,2021-03-21,2949
E12000009,South West,region,2021-03-20,8346
E12000009,South West,region,2021-03-19,11936
E12000009,South West,region,2021-03-18,12400
E12000009,South West,region,2021-03-17,12220
E12000009,South West,region,2021-03-16,8535
E12000009,South West,region,2021-03-15,3238
E12000009,South West,region,2021-03-14,2612
E12000009,South West,region,2021-03-13,4219
E12000009,South West,region,2021-03-12,5522
E12000009,South West,region,2021-03-11,6403
E12000009,South West,region,2021-03-10,7770
E12000009,South West,region,2021-03-09,4759
E12000009,South West,region,2021-03-08,2633
E12000009,South West,region,2021-03-07,1232
E12000009,South West,region,2021-03-06,2700
E12000009,South West,region,2021-03-05,5385
E12000009,South West,region,2021-03-04,6291
E12000009,South West,region,2021-03-03,4715
E12000009,South West,region,2021-03-02,3076
E12000009,South West,region,2021-03-01,1786
E12000009,South West,region,2021-02-28,1859
E12000009,South West,region,2021-02-27,2334
E12000009,South West,region,2021-02-26,1898
E12000009,South West,region,2021-02-25,2416
E12000009,South West,region,2021-02-24,2071
E12000009,South West,region,2021-02-23,1453
E12000009,South West,region,2021-02-22,1203
E12000009,South West,region,2021-02-21,218
E12000009,South West,region,2021-02-20,309
E12000009,South West,region,2021-02-19,337
E12000009,South West,region,2021-02-18,341
E12000009,South West,region,2021-02-17,461
E12000009,South West,region,2021-02-16,282
E12000009,South West,region,2021-02-15,225
E12000009,South West,region,2021-02-14,54
E12000009,South West,region,2021-02-13,228
E12000009,South West,region,2021-02-12,348
E12000009,South West,region,2021-02-11,253
E12000009,South West,region,2021-02-10,146
E12000009,South West,region,2021-02-09,102
E12000009,South West,region,2021-02-08,34
E12000009,South West,region,2021-02-07,44
E12000009,South West,region,2021-02-06,116
E12000009,South West,region,2021-02-05,159
E12000009,South West,region,2021-02-04,150
E12000009,South West,region,2021-02-03,113
E12000009,South West,region,2021-02-02,142
E12000009,South West,region,2021-02-01,162
E12000009,South West,region,2021-01-31,343
E12000009,South West,region,2021-01-30,332
E12000009,South West,region,2021-01-29,232
E12000009,South West,region,2021-01-28,31
E12000009,South West,region,2021-01-27,31
E12000009,South West,region,2021-01-26,21
E12000009,South West,region,2021-01-25,14
E12000009,South West,region,2021-01-24,60
E12000009,South West,region,2021-01-23,61
E12000009,South West,region,2021-01-22,33
E12000009,South West,region,2021-01-21,66
E12000009,South West,region,2021-01-20,47
E12000009,South West,region,2021-01-19,47
E12000009,South West,region,2021-01-18,20
E12000009,South West,region,2021-01-17,79
E12000009,South West,region,2021-01-16,124
E12000009,South West,region,2021-01-15,80
E12000009,South West,region,2021-01-14,161
E12000009,South West,region,2021-01-13,102
E12000009,South West,region,2021-01-12,211
E12000009,South West,region,2021-01-11,735
E12000009,South West,region,2021-01-10,7115
E12000009,South West,region,2021-01-09,9038
E12000009,South West,region,2021-01-08,5608
E12000009,South West,region,2021-01-07,10776
E12000009,South West,region,2021-01-06,10566
E12000009,South West,region,2021-01-05,5570
E12000009,South West,region,2021-01-04,901
E12000009,South West,region,2021-01-03,593
E12000009,South West,region,2021-01-02,662
E12000009,South West,region,2021-01-01,30
E12000009,South West,region,2020-12-31,378
E12000009,South West,region,2020-12-30,369
E12000009,South West,region,2020-12-29,92
